NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
2,Small,17,9,4.0,11,10.68,4.0,15.2,12.0,5.4774,3,4,7,47.39,3.4,4.69,0.495,0.994,20,29
3,Small,18,13,4.0,7,9.891,4.0,15.2,12.0,5.4774,3,5,10,43.01,0.82,4.71,0.49,0.972,22,30
3,Sedan,20,12,6.0,11,13.678,6.0,22.8,18.0,18.696825,3,20,23,15.89,2.45,4.71,0.48,0.975,21,27
3,Small,19,9,4.0,3,6.002,4.0,15.2,12.0,13.009950000000002,1,19,23,15.17,3.42,4.68,0.555,0.981,22,27
2,Small,16,8,4.0,3,5.401,4.0,15.2,12.0,0.685125,1,5,15,46.01,2.19,4.76,0.45499999999999996,0.99,23,30
1,Truck,19,12,17.5,7,6.482,17.5,66.5,52.5,5.4774,3,5,9,14.92,0.88,4.61,0.46499999999999997,0.927,19,30
1,Sedan,20,9,6.0,3,6.974,6.0,22.8,18.0,3.42945,1,20,23,45.47,2.43,4.69,0.535,0.991,20,31
1,Small,19,11,5.0,3,13.33,4.0,15.2,11.0,13.009950000000002,1,5,8,39.75,0.73,4.63,0.49,0.966,20,31
2,Sedan,20,9,6.0,3,10.568,6.0,22.8,18.0,1.33605,1,20,23,27.33,0.83,4.62,0.49,0.957,19,30
3,Small,18,10,4.0,7,9.139,4.0,15.2,12.0,3.42945,1,7,17,11.6,0.66,4.78,0.55,0.878,22,27
3,Truck,18,11,17.5,7,8.351,17.5,66.5,52.5,0.685125,2,4,8,7.12,3.55,4.66,0.45999999999999996,0.961,21,28
1,SUV,17,9,13.5,11,11.336,13.5,51.3,40.5,0.685125,1,3,6,35.91,1.83,4.64,0.605,0.985,19,30
3,SUV,20,9,13.5,11,7.909,13.5,51.3,40.5,3.42945,1,3,6,10.34,1.95,4.79,0.525,0.952,19,28
1,Sedan,17,9,6.0,11,5.333,6.0,22.8,18.0,18.696825,3,17,23,13.41,2.47,4.72,0.579999999999999,0.97,21,30
2,Small,17,11,5.0,11,13.367,4.0,15.2,11.0,19.434825,1,17,23,47.91,3.55,4.66,0.545,0.994,20,30
2,SUV,18,9,13.5,7,11.487,13.5,51.3,40.5,18.696825,3,6,17,8.47,2.64,4.79,0.48,0.956,23,27
4,SUV,18,9,13.5,3,11.694,13.5,51.3,40.5,13.009950000000002,2,18,23,40.21,0.66,4.67,0.545,0.963,19,31
5,Sedan,20,9,6.0,3,7.999,6.0,22.8,18.0,18.696825,3,1,6,41.93,2.19,4.72,0.515,0.989,22,27
5,Truck,19,10,17.5,3,12.5,17.5,66.5,52.5,18.696825,1,19,23,46.29,1.18,4.65,0.59,0.982,22,28
4,Sedan,17,8,6.0,11,10.426,6.0,22.8,18.0,1.33605,1,5,6,44.69,1.72,4.7,0.54,0.987,23,28
2,Sedan,20,10,6.0,11,8.464,6.0,22.8,18.0,3.42945,1,7,19,11.01,3.46,4.74,0.45999999999999996,0.974,23,28
5,Small,16,9,8.0,7,20.638,4.0,15.2,8.0,2.426175,3,6,15,33.54,1.69,4.61,0.46499999999999997,0.983,19,30
1,Small,20,8,4.0,11,4.315,4.0,15.2,12.0,0.685125,2,5,19,10.46,3.03,4.78,0.505,0.969,22,30
1,Sedan,18,13,7.0,11,15.644,6.0,22.8,17.0,0.685125,3,10,17,35.86,1.59,4.63,0.535,0.983,23,30
4,SUV,17,10,13.5,11,6.35,13.5,51.3,40.5,3.42945,2,7,16,32.47,0.94,4.65,0.515,0.968,22,31
5,Truck,16,12,17.5,7,14.225,17.5,66.5,52.5,1.33605,3,9,15,13.56,3.31,4.76,0.625,0.978,23,27
4,Small,21,11,4.0,11,10.944,4.0,15.2,12.0,18.696825,3,8,20,28.67,3.58,4.73,0.595,0.99,23,31
1,SUV,20,8,13.5,3,12.304,13.5,51.3,40.5,5.4774,3,20,23,40.71,0.76,4.72,0.45999999999999996,0.968,22,28
5,Sedan,18,8,7.0,7,16.17,6.0,22.8,17.0,13.009950000000002,3,18,23,12.48,2.52,4.72,0.54,0.969,21,27
4,SUV,19,9,13.5,3,8.967,13.5,51.3,40.5,3.42945,1,19,23,31.53,2.07,4.68,0.49,0.985,19,28
5,Sedan,17,9,6.0,11,12.376,6.0,22.8,18.0,19.434825,3,17,23,40.7,2.3,4.6,0.45499999999999996,0.989,23,30
1,Sedan,17,10,6.0,7,7.29,6.0,22.8,18.0,0.685125,1,4,7,22.83,2.43,4.7,0.46499999999999997,0.982,22,31
2,Small,22,11,5.0,11,12.766,4.0,15.2,11.0,18.696825,2,4,8,31.99,0.82,4.73,0.51,0.963,19,31
5,Small,21,12,6.0,3,15.715,4.0,15.2,10.0,0.685125,1,2,9,49.62,3.39,4.72,0.55,0.994,20,29
4,Sedan,17,9,6.0,11,5.982,6.0,22.8,18.0,2.426175,3,17,23,13.89,2.09,4.6,0.45999999999999996,0.966,21,28
5,Small,20,11,4.0,3,4.04,4.0,15.2,12.0,3.42945,3,20,23,7.68,2.43,4.61,0.505,0.948,20,31
3,SUV,22,10,13.5,7,7.104,13.5,51.3,40.5,2.426175,2,7,21,26.21,1.01,4.66,0.55,0.963,23,27
3,Small,17,10,4.0,11,10.034,4.0,15.2,12.0,19.434825,3,6,9,23.74,3.58,4.6,0.564999999999999,0.988,22,28
1,Small,19,11,5.0,3,13.749,4.0,15.2,11.0,18.696825,1,19,23,34.22,3.39,4.64,0.555,0.991,22,30
1,Sedan,17,13,6.0,3,10.456,6.0,22.8,18.0,13.009950000000002,2,10,12,39.55,1.66,4.69,0.569999999999999,0.985,22,29
1,Sedan,17,10,6.0,7,9.754,6.0,22.8,18.0,2.426175,3,7,10,17.24,1.5,4.77,0.535,0.962,21,31
1,Truck,21,10,17.5,11,9.592,17.5,66.5,52.5,5.4774,2,7,20,18.21,3.39,4.65,0.53,0.984,20,27
1,Truck,18,10,17.5,7,9.131,17.5,66.5,52.5,13.009950000000002,3,7,17,45.67,2.05,4.68,0.45499999999999996,0.989,19,30
1,Sedan,20,11,6.0,7,7.499,6.0,22.8,18.0,1.33605,2,20,23,25.95,1.9,4.77,0.52,0.98,22,29
3,Small,19,8,4.0,7,11.269,4.0,15.2,12.0,3.42945,3,5,18,45.47,1.92,4.67,0.535,0.989,19,27
1,Sedan,18,11,6.0,3,9.175,6.0,22.8,18.0,19.434825,3,18,23,19.41,2.09,4.61,0.48,0.976,20,31
2,Small,18,10,4.0,3,6.089,4.0,15.2,12.0,2.426175,1,7,17,36.88,1.1,4.67,0.45499999999999996,0.976,19,29
5,SUV,17,8,13.5,11,6.958,13.5,51.3,40.5,3.42945,1,5,6,26.94,2.13,4.77,0.579999999999999,0.983,22,31
5,Small,16,10,4.0,11,8.736,4.0,15.2,12.0,1.33605,1,7,15,33.18,0.96,4.7,0.47,0.969,20,30
5,Small,22,9,4.0,11,5.351,4.0,15.2,12.0,18.696825,3,5,8,48.74,3.55,4.78,0.545,0.994,21,27
5,SUV,18,11,13.5,3,4.068,13.5,51.3,40.5,18.696825,3,8,17,9.33,1.42,4.68,0.44999999999999996,0.927,20,27
3,Small,21,10,4.0,11,9.503,4.0,15.2,12.0,1.33605,2,21,23,11.96,1.46,4.77,0.555,0.944,19,28
2,Small,18,13,4.0,3,9.934,4.0,15.2,12.0,0.685125,2,10,17,37.96,2.44,4.68,0.45499999999999996,0.989,20,30
3,Sedan,20,12,6.0,7,10.169,6.0,22.8,18.0,3.42945,1,5,9,35.96,2.68,4.73,0.5,0.99,19,28
3,Sedan,19,12,6.0,11,13.932,6.0,22.8,18.0,3.42945,2,1,9,44.38,3.36,4.62,0.555,0.993,21,31
5,Truck,21,12,17.5,11,10.668,17.5,66.5,52.5,3.42945,1,8,9,33.66,1.87,4.69,0.45999999999999996,0.984,21,30
1,SUV,17,10,13.5,7,9.687,13.5,51.3,40.5,0.685125,3,17,23,16.57,1.53,4.62,0.52,0.961,22,27
4,Sedan,18,11,9.0,11,20.442,6.0,22.8,15.0,3.42945,2,8,17,38.85,1.77,4.67,0.475,0.986,23,30
2,Small,22,9,4.0,7,9.72,4.0,15.2,12.0,2.426175,2,6,21,37.42,1.25,4.73,0.615,0.979,23,30
3,Sedan,17,10,6.0,11,14.744,6.0,22.8,18.0,2.426175,2,1,7,44.67,2.28,4.65,0.525,0.99,19,27
2,Truck,18,8,17.5,3,9.308,17.5,66.5,52.5,18.696825,2,5,17,20.7,1.86,4.76,0.505,0.974,20,28
5,Small,18,8,4.0,3,9.669,4.0,15.2,12.0,5.4774,1,4,5,9.75,3.6,4.75,0.515,0.972,21,27
1,Sedan,20,13,6.0,11,10.101,6.0,22.8,18.0,1.33605,2,20,23,47.31,2.26,4.75,0.52,0.991,19,28
2,SUV,18,8,13.5,3,8.909,13.5,51.3,40.5,18.696825,1,4,5,46.98,1.14,4.64,0.615,0.982,19,31
1,Sedan,20,9,6.0,3,9.886,6.0,22.8,18.0,19.434825,2,6,19,29.84,1.69,4.71,0.569999999999999,0.98,20,29
2,Small,22,10,4.0,11,10.784,4.0,15.2,12.0,1.33605,2,6,8,36.62,3.42,4.65,0.574999999999999,0.992,21,27
1,Small,21,12,4.0,11,7.99,4.0,15.2,12.0,13.009950000000002,2,9,20,39.33,1.77,4.73,0.495,0.986,22,27
5,Sedan,19,12,6.0,7,14.935,6.0,22.8,18.0,0.685125,2,7,9,35.23,0.9,4.6,0.545,0.969,20,29
3,Small,19,13,6.0,7,14.829,4.0,15.2,10.0,19.434825,2,19,23,11.72,2.09,4.7,0.515,0.96,19,29
3,SUV,21,12,13.5,11,11.85,13.5,51.3,40.5,18.696825,3,9,20,23.48,2.07,4.64,0.505,0.98,19,31
2,SUV,17,8,13.5,3,10.054,13.5,51.3,40.5,13.009950000000002,2,5,16,11.21,3.53,4.69,0.569999999999999,0.975,19,30
4,Small,18,9,4.0,11,4.357,4.0,15.2,12.0,2.426175,1,6,17,10.79,2.51,4.78,0.55,0.964,23,30
1,SUV,20,8,13.5,3,18.095,13.5,51.3,40.5,19.434825,2,2,5,27.95,2.43,4.76,0.564999999999999,0.985,23,27
4,Small,19,9,5.0,11,11.903,4.0,15.2,11.0,2.426175,1,19,23,17.36,3.24,4.7,0.49,0.982,21,31
1,Small,18,9,5.0,7,12.248,4.0,15.2,11.0,1.33605,1,18,23,29.1,1.75,4.67,0.569999999999999,0.981,21,31
5,Truck,18,11,17.5,7,13.391,17.5,66.5,52.5,3.42945,3,18,23,49.46,2.98,4.71,0.525,0.993,21,27
1,Small,16,9,4.0,3,6.792,4.0,15.2,12.0,3.42945,2,16,23,23.86,2.65,4.72,0.47,0.984,20,29
5,Sedan,19,12,6.0,3,6.197,6.0,22.8,18.0,2.426175,2,2,9,40.38,2.55,4.7,0.475,0.99,19,29
2,Sedan,19,13,7.0,11,15.729,6.0,22.8,17.0,0.685125,1,10,18,48.16,0.99,4.65,0.59,0.979,19,27
4,Sedan,21,10,6.0,11,7.78,6.0,22.8,18.0,19.434825,2,21,23,36.52,1.09,4.7,0.51,0.975,20,30
5,Sedan,17,9,6.0,3,13.484,6.0,22.8,18.0,0.685125,2,17,23,27.24,1.53,4.8,0.6,0.976,21,29
3,Small,20,12,5.0,3,14.471,4.0,15.2,11.0,0.685125,3,9,19,21.37,2.13,4.69,0.515,0.978,23,29
1,SUV,17,9,13.5,11,8.69,13.5,51.3,40.5,0.685125,1,6,16,18.62,2.41,4.77,0.51,0.978,20,30
4,Small,18,10,4.0,3,10.968,4.0,15.2,12.0,2.426175,2,18,23,30.53,1.07,4.71,0.555,0.97,19,27
2,Small,17,11,4.0,3,11.032,4.0,15.2,12.0,0.685125,1,17,23,36.68,3.6,4.6,0.605,0.992,23,30
1,Small,22,8,5.0,7,12.021,4.0,15.2,11.0,0.685125,1,5,21,20.07,0.81,4.68,0.595,0.94,22,27
3,Small,17,10,4.0,11,10.075,4.0,15.2,12.0,13.009950000000002,3,7,16,22.26,2.04,4.69,0.525,0.978,19,27
5,Small,17,8,6.0,3,15.739,4.0,15.2,10.0,3.42945,2,3,5,24.58,1.19,4.66,0.49,0.966,21,31
5,Small,16,8,4.0,7,11.587,4.0,15.2,12.0,0.685125,3,5,15,36.64,2.14,4.72,0.62,0.987,20,30
4,SUV,21,11,13.5,11,13.144,13.5,51.3,40.5,19.434825,3,7,10,12.99,1.07,4.67,0.56,0.931,23,30
2,Truck,22,8,17.5,3,7.465,17.5,66.5,52.5,1.33605,2,5,21,14.5,3.19,4.8,0.564999999999999,0.979,20,27
1,Sedan,22,11,6.0,3,12.44,6.0,22.8,18.0,1.33605,2,1,8,25.25,2.72,4.8,0.54,0.986,22,27
4,SUV,16,10,13.5,7,15.487,13.5,51.3,40.5,0.685125,3,16,23,9.27,2.06,4.61,0.61,0.949,19,28
1,Sedan,17,10,6.0,7,3.015,6.0,22.8,18.0,1.33605,2,4,7,40.43,1.53,4.67,0.47,0.984,21,31
2,Sedan,17,12,6.0,7,12.856,6.0,22.8,18.0,5.4774,1,17,23,21.1,1.69,4.68,0.505,0.972,23,29
1,Sedan,16,11,6.0,3,5.01,6.0,22.8,18.0,19.434825,3,8,11,14.35,1.67,4.65,0.53,0.959,21,30
1,Sedan,18,11,6.0,7,5.64,6.0,22.8,18.0,13.009950000000002,3,8,17,44.44,3.11,4.76,0.44999999999999996,0.993,23,29
4,SUV,18,10,13.5,11,6.096,13.5,51.3,40.5,18.696825,1,5,7,26.91,1.96,4.74,0.475,0.981,23,31
4,Sedan,17,11,6.0,3,10.401,6.0,22.8,18.0,1.33605,3,17,23,20.63,0.95,4.64,0.525,0.95,22,29
2,SUV,20,11,13.5,7,4.7,13.5,51.3,40.5,3.42945,3,20,23,25.59,2.05,4.72,0.579999999999999,0.981,21,30
2,Small,18,11,5.0,11,12.482,4.0,15.2,11.0,19.434825,3,8,17,37.35,2.45,4.79,0.615,0.989,19,30
4,Small,17,12,4.0,7,9.696,4.0,15.2,12.0,19.434825,3,17,23,43.2,1.11,4.61,0.5,0.979,21,31
4,Small,19,13,4.0,11,6.276,4.0,15.2,12.0,19.434825,3,4,10,14.03,1.01,4.72,0.59,0.932,23,29
2,Small,18,10,4.0,3,6.441,4.0,15.2,12.0,5.4774,1,1,7,33.88,3.32,4.72,0.605,0.991,23,27
4,Small,18,11,5.0,3,13.321,4.0,15.2,11.0,2.426175,3,8,17,20.3,2.67,4.66,0.595,0.982,21,31
2,SUV,17,11,13.5,7,4.182,13.5,51.3,40.5,0.685125,1,8,16,36.65,3.39,4.79,0.46499999999999997,0.992,22,30
4,Small,20,9,4.0,7,9.742,4.0,15.2,12.0,18.696825,1,6,19,8.54,1.69,4.6,0.51,0.933,23,28
3,Small,19,10,5.0,7,13.033,4.0,15.2,11.0,0.685125,3,19,23,22.85,2.09,4.72,0.48,0.979,19,29
3,Sedan,21,11,6.0,3,9.427,6.0,22.8,18.0,13.009950000000002,2,3,8,19.43,2.7,4.7,0.5,0.981,23,28
3,Sedan,18,10,6.0,3,11.6,6.0,22.8,18.0,13.009950000000002,1,7,17,18.17,3.33,4.74,0.49,0.984,19,28
3,Small,18,10,4.0,7,11.656,4.0,15.2,12.0,19.434825,3,5,8,43.03,3.48,4.64,0.615,0.993,22,27
5,SUV,16,11,13.5,11,7.895,13.5,51.3,40.5,18.696825,1,3,8,39.59,2.25,4.63,0.6,0.989,23,29
5,SUV,17,9,13.5,7,12.405,13.5,51.3,40.5,19.434825,3,17,23,16.53,1.23,4.66,0.505,0.952,23,29
3,Small,20,11,4.0,3,10.272,4.0,15.2,12.0,19.434825,1,8,19,19.04,1.98,4.73,0.49,0.974,23,27
5,Small,19,11,4.0,3,7.491,4.0,15.2,12.0,18.696825,2,6,8,21.49,0.59,4.66,0.44999999999999996,0.924,21,27
2,Sedan,17,8,6.0,11,9.659,6.0,22.8,18.0,0.685125,1,5,16,11.07,1.92,4.6,0.545,0.954,22,27
1,Sedan,17,9,6.0,7,8.09,6.0,22.8,18.0,1.33605,3,6,16,27.15,1.76,4.6,0.579999999999999,0.979,22,27
4,SUV,18,11,13.5,7,11.064,13.5,51.3,40.5,5.4774,2,8,17,35.72,3.51,4.61,0.45499999999999996,0.992,20,31
2,Truck,18,13,17.5,3,8.492,17.5,66.5,52.5,2.426175,1,2,10,14.06,3.13,4.68,0.564999999999999,0.978,20,28
4,Truck,18,8,17.5,3,8.388,17.5,66.5,52.5,0.685125,1,18,23,13.75,3.12,4.72,0.555,0.977,19,30
3,Sedan,18,8,6.0,3,8.052,6.0,22.8,18.0,2.426175,1,5,17,37.96,0.99,4.73,0.475,0.974,23,28
4,SUV,19,11,13.5,11,8.231,13.5,51.3,40.5,13.009950000000002,2,19,23,33.59,2.1,4.72,0.45999999999999996,0.986,23,30
3,Small,16,11,5.0,7,12.673,4.0,15.2,11.0,18.696825,1,8,15,8.68,1.95,4.72,0.569999999999999,0.943,23,30
1,Sedan,18,10,6.0,11,14.463,6.0,22.8,18.0,18.696825,3,18,23,17.42,2.26,4.62,0.574999999999999,0.975,20,28
3,Sedan,20,9,6.0,11,9.309,6.0,22.8,18.0,13.009950000000002,1,6,19,48.09,1.11,4.63,0.48,0.981,19,31
2,Small,19,11,4.0,3,4.134,4.0,15.2,12.0,13.009950000000002,1,8,18,38.79,1.87,4.68,0.49,0.986,22,27
1,SUV,17,12,13.5,3,10.509,13.5,51.3,40.5,2.426175,2,9,16,39.33,0.81,4.69,0.52,0.969,21,28
2,Sedan,17,9,6.0,11,6.415,6.0,22.8,18.0,5.4774,3,6,16,30.37,0.6,4.75,0.525,0.947,21,31
2,Small,20,11,5.0,11,12.196,4.0,15.2,11.0,3.42945,1,8,19,46.61,1.55,4.75,0.51,0.986,20,27
3,SUV,18,11,13.5,11,11.966,13.5,51.3,40.5,18.696825,1,18,23,31.44,2.57,4.77,0.49,0.988,23,30
5,Sedan,21,10,6.0,3,7.222,6.0,22.8,18.0,19.434825,3,7,20,26.61,2.47,4.75,0.53,0.985,23,29
1,Truck,20,11,17.5,11,11.929,17.5,66.5,52.5,13.009950000000002,1,8,19,46.74,2.33,4.79,0.48,0.991,23,28
4,Sedan,18,11,6.0,11,14.516,6.0,22.8,18.0,1.33605,1,2,8,11.48,0.99,4.71,0.56,0.916,22,31
4,Sedan,19,10,6.0,7,12.897,6.0,22.8,18.0,5.4774,3,4,7,26.33,1.16,4.79,0.525,0.968,21,29
3,Sedan,18,10,6.0,7,2.337,6.0,22.8,18.0,2.426175,2,7,17,46.07,0.68,4.65,0.584999999999999,0.969,21,27
2,Sedan,21,10,6.0,7,1.661,6.0,22.8,18.0,3.42945,3,7,20,15.7,1.53,4.72,0.605,0.959,19,29
1,Truck,17,9,17.5,7,10.419,17.5,66.5,52.5,13.009950000000002,3,4,7,43.77,1.72,4.6,0.6,0.987,20,28
1,Sedan,21,9,6.0,7,10.345,6.0,22.8,18.0,13.009950000000002,2,1,6,17.9,0.86,4.72,0.595,0.937,20,31
1,Truck,17,11,17.5,3,10.78,17.5,66.5,52.5,19.434825,2,1,8,17.41,1.66,4.71,0.615,0.966,23,28
5,Small,17,11,4.0,7,2.851,4.0,15.2,12.0,3.42945,3,2,8,46.15,2.49,4.76,0.61,0.991,21,31
5,Small,18,11,4.0,7,9.651,4.0,15.2,12.0,0.685125,3,5,8,21.29,1.21,4.62,0.579999999999999,0.962,21,31
2,Small,18,13,4.0,7,10.719,4.0,15.2,12.0,3.42945,1,10,17,44.65,2.5,4.76,0.55,0.991,20,30
2,SUV,19,11,13.5,7,8.298,13.5,51.3,40.5,13.009950000000002,2,8,10,29.22,0.98,4.66,0.56,0.966,20,31
2,Truck,18,9,17.5,3,9.667,17.5,66.5,52.5,5.4774,2,6,17,39.47,1.25,4.61,0.45999999999999996,0.98,22,27
2,Small,18,10,4.0,3,8.377,4.0,15.2,12.0,18.696825,2,6,8,43.72,2.02,4.79,0.615,0.989,19,28
4,Small,19,8,4.0,3,11.232,4.0,15.2,12.0,13.009950000000002,1,1,5,36.29,0.59,4.6,0.49,0.954,20,31
1,Sedan,18,13,6.0,3,8.745,6.0,22.8,18.0,5.4774,3,18,23,37.98,3.32,4.78,0.475,0.992,21,30
2,Small,18,11,4.0,11,9.724,4.0,15.2,12.0,13.009950000000002,2,18,23,41.53,0.92,4.72,0.569999999999999,0.974,19,27
4,SUV,18,12,13.5,11,10.932,13.5,51.3,40.5,19.434825,1,9,17,10.45,0.61,4.72,0.574999999999999,0.855,20,31
2,SUV,18,13,13.5,3,12.624,13.5,51.3,40.5,3.42945,3,18,23,8.47,3.03,4.61,0.605,0.962,19,31
5,Sedan,19,8,6.0,7,11.215,6.0,22.8,18.0,13.009950000000002,2,5,18,48.38,1.21,4.77,0.59,0.983,21,31
3,Small,20,12,4.0,11,8.678,4.0,15.2,12.0,1.33605,3,9,19,49.74,3.27,4.62,0.45999999999999996,0.994,23,27
4,Sedan,21,11,6.0,7,6.836,6.0,22.8,18.0,2.426175,2,5,8,31.27,1.02,4.78,0.48,0.969,21,28
4,SUV,18,9,13.5,11,11.56,13.5,51.3,40.5,2.426175,3,6,17,45.25,1.2,4.7,0.45999999999999996,0.982,23,28
2,SUV,17,12,13.5,3,12.503,13.5,51.3,40.5,3.42945,2,9,16,41.53,1.9,4.65,0.475,0.987,22,27
3,Sedan,20,11,6.0,3,10.085,6.0,22.8,18.0,3.42945,3,20,23,21.47,0.55,4.63,0.51,0.919,23,31
1,Sedan,21,8,6.0,7,9.412,6.0,22.8,18.0,13.009950000000002,1,21,23,46.23,0.56,4.79,0.515,0.962,20,27
4,Sedan,19,12,6.0,7,6.722,6.0,22.8,18.0,18.696825,2,9,18,16.13,1.39,4.72,0.6,0.956,19,29
3,Sedan,18,11,6.0,7,6.958,6.0,22.8,18.0,3.42945,2,8,17,44.7,2.34,4.65,0.59,0.99,20,29
5,Sedan,19,10,6.0,11,12.67,6.0,22.8,18.0,0.685125,1,4,7,47.22,3.54,4.65,0.47,0.994,23,31
1,Small,18,12,4.0,3,9.244,4.0,15.2,12.0,0.685125,1,9,17,27.63,1.54,4.6,0.52,0.977,21,31
1,Small,17,11,5.0,7,12.367,4.0,15.2,11.0,13.009950000000002,3,17,23,30.21,2.36,4.7,0.59,0.986,21,31
2,SUV,18,12,13.5,3,5.207,13.5,51.3,40.5,5.4774,2,18,23,48.46,3.3,4.79,0.52,0.994,20,29
1,Small,17,11,5.0,7,12.577,4.0,15.2,11.0,1.33605,3,7,10,12.3,0.78,4.78,0.48,0.901,21,28
2,Sedan,16,9,6.0,3,11.813,6.0,22.8,18.0,3.42945,2,16,23,35.53,0.99,4.7,0.45499999999999996,0.972,20,29
5,Sedan,19,9,6.0,3,11.684,6.0,22.8,18.0,2.426175,3,6,18,14.35,1.05,4.71,0.595,0.936,21,30
3,Small,16,11,6.0,7,14.807,4.0,15.2,10.0,5.4774,1,8,15,20.48,3.47,4.73,0.564999999999999,0.986,20,28
5,Sedan,18,12,6.0,3,12.502,6.0,22.8,18.0,19.434825,3,18,23,29.37,2.86,4.79,0.45499999999999996,0.988,19,31
1,Truck,20,9,17.5,11,14.666,17.5,66.5,52.5,3.42945,3,6,19,30.12,3.57,4.61,0.564999999999999,0.991,20,31
1,Sedan,17,10,6.0,11,5.991,6.0,22.8,18.0,13.009950000000002,1,3,7,41.96,1.17,4.75,0.574999999999999,0.98,20,30
5,SUV,21,8,13.5,11,9.813,13.5,51.3,40.5,13.009950000000002,2,21,23,32.67,1.91,4.71,0.485,0.984,20,29
3,Small,19,9,4.0,7,9.972,4.0,15.2,12.0,18.696825,2,4,6,17.05,3.49,4.68,0.55,0.983,22,27
1,Truck,18,10,17.5,11,7.585,17.5,66.5,52.5,18.696825,1,4,7,12.66,1.49,4.69,0.569999999999999,0.948,23,30
3,SUV,16,11,13.5,3,11.548,13.5,51.3,40.5,0.685125,1,16,23,19.33,2.76,4.61,0.62,0.981,19,31
5,Small,18,10,4.0,11,10.021,4.0,15.2,12.0,19.434825,1,6,7,17.76,1.87,4.65,0.54,0.97,22,30
1,Small,16,12,4.0,3,7.914,4.0,15.2,12.0,18.696825,2,8,10,22.23,1.2,4.77,0.595,0.963,23,29
4,Small,18,12,4.0,11,6.72,4.0,15.2,12.0,1.33605,2,7,9,16.92,3.53,4.72,0.584999999999999,0.983,23,28
2,SUV,17,13,13.5,7,9.875,13.5,51.3,40.5,1.33605,1,8,10,27.25,1.13,4.62,0.595,0.968,19,27
3,Small,17,9,4.0,11,9.23,4.0,15.2,12.0,0.685125,2,5,7,33.92,1.5,4.67,0.505,0.981,21,28
3,Truck,19,12,17.5,7,8.165,17.5,66.5,52.5,3.42945,3,19,23,13.1,0.87,4.79,0.47,0.916,22,28
1,Small,18,10,4.0,7,6.971,4.0,15.2,12.0,19.434825,3,6,9,12.12,3.12,4.64,0.555,0.974,19,27
2,Small,18,12,4.0,7,11.479,4.0,15.2,12.0,1.33605,3,9,17,17.19,2.29,4.66,0.475,0.975,23,29
5,Sedan,17,8,6.0,7,8.855,6.0,22.8,18.0,19.434825,3,5,8,49.18,2.39,4.66,0.52,0.992,20,31
4,Small,19,8,4.0,7,3.723,4.0,15.2,12.0,0.685125,3,4,7,31.96,1.12,4.64,0.46499999999999997,0.972,20,27
1,Small,18,12,4.0,7,3.255,4.0,15.2,12.0,19.434825,1,18,23,21.04,1.68,4.65,0.515,0.972,22,31
2,Small,18,10,4.0,11,8.972,4.0,15.2,12.0,3.42945,1,7,8,17.28,1.61,4.64,0.505,0.965,21,27
4,Sedan,16,8,6.0,7,6.16,6.0,22.8,18.0,3.42945,2,5,7,36.64,1.51,4.79,0.505,0.982,20,31
1,Small,19,9,4.0,7,10.503,4.0,15.2,12.0,3.42945,1,19,23,27.78,1.7,4.68,0.6,0.979,22,30
3,Sedan,17,9,6.0,7,11.647,6.0,22.8,18.0,3.42945,1,4,6,46.57,2.58,4.78,0.545,0.992,21,27
4,SUV,21,12,13.5,3,12.602,13.5,51.3,40.5,2.426175,2,21,23,50.09,2.89,4.65,0.569999999999999,0.993,19,27
5,Sedan,16,8,6.0,3,9.199,6.0,22.8,18.0,1.33605,2,5,15,35.95,1.71,4.6,0.45499999999999996,0.984,23,29
5,Small,21,10,5.0,11,13.275,4.0,15.2,11.0,18.696825,3,7,20,40.92,3.1,4.77,0.6,0.992,21,27
3,Sedan,16,10,6.0,7,7.964,6.0,22.8,18.0,19.434825,1,16,23,34.36,3.0,4.73,0.49,0.99,20,27
2,Truck,21,11,17.5,11,12.8,17.5,66.5,52.5,19.434825,1,8,20,24.53,2.98,4.73,0.485,0.986,21,27
2,Small,17,11,4.0,7,5.312,4.0,15.2,12.0,3.42945,2,5,8,36.77,2.89,4.67,0.579999999999999,0.991,20,27
2,Sedan,17,9,6.0,11,14.242,6.0,22.8,18.0,0.685125,1,6,16,29.08,2.25,4.62,0.46499999999999997,0.985,22,30
3,SUV,18,10,13.5,3,11.653,13.5,51.3,40.5,1.33605,1,7,8,31.21,1.24,4.71,0.46499999999999997,0.974,22,30
3,Truck,17,11,17.5,7,15.176,17.5,66.5,52.5,0.685125,3,6,9,43.74,2.17,4.73,0.45999999999999996,0.99,22,31
1,SUV,18,12,13.5,3,9.342,13.5,51.3,40.5,0.685125,1,5,9,32.36,2.92,4.61,0.525,0.989,20,29
4,Small,17,13,4.0,7,3.869,4.0,15.2,12.0,19.434825,3,10,16,35.48,1.37,4.6,0.515,0.98,20,27
1,SUV,18,12,13.5,11,12.375,13.5,51.3,40.5,18.696825,3,9,17,33.4,3.22,4.7,0.59,0.991,19,28
5,Small,20,11,4.0,7,9.564,4.0,15.2,12.0,19.434825,1,4,8,38.42,0.54,4.68,0.584999999999999,0.953,20,30
